---- EP [1/5] | BTCH [1/1615] ||| train_loss = 0.01647 ----
---- EP [5/5] | BTCH [203/1615] ||| train_loss = 0.01600 ----
---- EP [5/5] | BTCH [204/1615] ||| train_loss = 0.01226 ----
---- EP [5/5] | BTCH [205/1615] ||| train_loss = 0.00895 ----
---- EP [5/5] | BTCH [206/1615] ||| train_loss = 0.01186 ----
---- EP [5/5] | BTCH [207/1615] ||| train_loss = 0.01286 ----
---- EP [5/5] | BTCH [208/1615] ||| train_loss = 0.01732 ----
---- EP [5/5] | BTCH [209/1615] ||| train_loss = 0.01219 ----
---- EP [5/5] | BTCH [210/1615] ||| train_loss = 0.01105 ----
---- EP [5/5] | BTCH [211/1615] ||| train_loss = 0.01267 ----
---- EP [5/5] | BTCH [212/1615] ||| train_loss = 0.01365 ----
---- EP [5/5] | BTCH [213/1615] ||| train_loss = 0.01299 ----
---- EP [5/5] | BTCH [214/1615] ||| train_loss = 0.01318 ----
---- EP [5/5] | BTCH [215/1615] ||| train_loss = 0.00666 ----
---- EP [5/5] | BTCH [216/1615] ||| train_loss = 0.01452 ----
---- EP [5/5] | BTCH [217/1615] ||| train_loss = 0.01385 ----
---- EP [5/5] | BTCH [218/1615] ||| train_loss = 0.01591 ----
---- EP [5/5] | BTCH [219/1615] ||| train_loss = 0.01495 ----
---- EP [5/5] | BTCH [220/1615] ||| train_loss = 0.01248 ----
---- EP [5/5] | BTCH [221/1615] ||| train_loss = 0.01051 ----
---- EP [5/5] | BTCH [222/1615] ||| train_loss = 0.01396 ----
---- EP [5/5] | BTCH [223/1615] ||| train_loss = 0.00894 ----
---- EP [5/5] | BTCH [224/1615] ||| train_loss = 0.00888 ----
---- EP [5/5] | BTCH [225/1615] ||| train_loss = 0.01271 ----
---- EP [5/5] | BTCH [226/1615] ||| train_loss = 0.00861 ----
---- EP [5/5] | BTCH [227/1615] ||| train_loss = 0.00909 ----
---- EP [5/5] | BTCH [228/1615] ||| train_loss = 0.01039 ----
---- EP [5/5] | BTCH [229/1615] ||| train_loss = 0.01162 ----
---- EP [5/5] | BTCH [230/1615] ||| train_loss = 0.01696 ----
---- EP [5/5] | BTCH [231/1615] ||| train_loss = 0.01217 ----
---- EP [5/5] | BTCH [232/1615] ||| train_loss = 0.01267 ----
---- EP [5/5] | BTCH [233/1615] ||| train_loss = 0.01716 ----
---- EP [5/5] | BTCH [234/1615] ||| train_loss = 0.01554 ----
---- EP [5/5] | BTCH [235/1615] ||| train_loss = 0.00807 ----
---- EP [5/5] | BTCH [236/1615] ||| train_loss = 0.00945 ----
---- EP [5/5] | BTCH [237/1615] ||| train_loss = 0.00809 ----
---- EP [5/5] | BTCH [238/1615] ||| train_loss = 0.01057 ----
---- EP [5/5] | BTCH [239/1615] ||| train_loss = 0.00733 ----
---- EP [5/5] | BTCH [240/1615] ||| train_loss = 0.01397 ----
---- EP [5/5] | BTCH [241/1615] ||| train_loss = 0.01406 ----
---- EP [5/5] | BTCH [242/1615] ||| train_loss = 0.00947 ----
---- EP [5/5] | BTCH [243/1615] ||| train_loss = 0.00823 ----
---- EP [5/5] | BTCH [244/1615] ||| train_loss = 0.01726 ----
---- EP [5/5] | BTCH [245/1615] ||| train_loss = 0.00968 ----
---- EP [5/5] | BTCH [246/1615] ||| train_loss = 0.01571 ----
---- EP [5/5] | BTCH [247/1615] ||| train_loss = 0.01189 ----
---- EP [5/5] | BTCH [248/1615] ||| train_loss = 0.01693 ----
---- EP [5/5] | BTCH [249/1615] ||| train_loss = 0.01333 ----
---- EP [5/5] | BTCH [250/1615] ||| train_loss = 0.01735 ----
---- EP [5/5] | BTCH [251/1615] ||| train_loss = 0.00813 ----
---- EP [5/5] | BTCH [252/1615] ||| train_loss = 0.01282 ----
---- EP [5/5] | BTCH [253/1615] ||| train_loss = 0.01239 ----
---- EP [5/5] | BTCH [254/1615] ||| train_loss = 0.01057 ----
---- EP [5/5] | BTCH [255/1615] ||| train_loss = 0.01308 ----
---- EP [5/5] | BTCH [256/1615] ||| train_loss = 0.00993 ----
---- EP [5/5] | BTCH [257/1615] ||| train_loss = 0.01049 ----
---- EP [5/5] | BTCH [258/1615] ||| train_loss = 0.01083 ----
---- EP [5/5] | BTCH [259/1615] ||| train_loss = 0.00912 ----
---- EP [5/5] | BTCH [260/1615] ||| train_loss = 0.00869 ----
---- EP [5/5] | BTCH [261/1615] ||| train_loss = 0.00829 ----
---- EP [5/5] | BTCH [262/1615] ||| train_loss = 0.01783 ----
---- EP [5/5] | BTCH [263/1615] ||| train_loss = 0.01442 ----
---- EP [5/5] | BTCH [264/1615] ||| train_loss = 0.00982 ----
---- EP [5/5] | BTCH [265/1615] ||| train_loss = 0.01239 ----
---- EP [5/5] | BTCH [266/1615] ||| train_loss = 0.00887 ----
---- EP [5/5] | BTCH [267/1615] ||| train_loss = 0.00863 ----
---- EP [5/5] | BTCH [268/1615] ||| train_loss = 0.00991 ----
---- EP [5/5] | BTCH [269/1615] ||| train_loss = 0.01368 ----
---- EP [5/5] | BTCH [270/1615] ||| train_loss = 0.01242 ----
---- EP [5/5] | BTCH [271/1615] ||| train_loss = 0.01744 ----
---- EP [5/5] | BTCH [272/1615] ||| train_loss = 0.01337 ----
---- EP [5/5] | BTCH [273/1615] ||| train_loss = 0.01212 ----
---- EP [5/5] | BTCH [274/1615] ||| train_loss = 0.00845 ----
---- EP [5/5] | BTCH [275/1615] ||| train_loss = 0.01011 ----
---- EP [5/5] | BTCH [276/1615] ||| train_loss = 0.01101 ----
---- EP [5/5] | BTCH [277/1615] ||| train_loss = 0.01123 ----
---- EP [5/5] | BTCH [278/1615] ||| train_loss = 0.01162 ----
---- EP [5/5] | BTCH [279/1615] ||| train_loss = 0.01150 ----
---- EP [5/5] | BTCH [280/1615] ||| train_loss = 0.01010 ----
---- EP [5/5] | BTCH [281/1615] ||| train_loss = 0.00949 ----
---- EP [5/5] | BTCH [282/1615] ||| train_loss = 0.01362 ----
---- EP [5/5] | BTCH [283/1615] ||| train_loss = 0.01354 ----
---- EP [5/5] | BTCH [284/1615] ||| train_loss = 0.01458 ----
---- EP [5/5] | BTCH [285/1615] ||| train_loss = 0.01253 ----
---- EP [5/5] | BTCH [286/1615] ||| train_loss = 0.01622 ----
---- EP [5/5] | BTCH [287/1615] ||| train_loss = 0.01200 ----
---- EP [5/5] | BTCH [288/1615] ||| train_loss = 0.01060 ----
---- EP [5/5] | BTCH [289/1615] ||| train_loss = 0.01068 ----
---- EP [5/5] | BTCH [290/1615] ||| train_loss = 0.00872 ----
---- EP [5/5] | BTCH [291/1615] ||| train_loss = 0.01586 ----
---- EP [5/5] | BTCH [292/1615] ||| train_loss = 0.01267 ----
---- EP [5/5] | BTCH [293/1615] ||| train_loss = 0.01026 ----
---- EP [5/5] | BTCH [294/1615] ||| train_loss = 0.01355 ----
---- EP [5/5] | BTCH [295/1615] ||| train_loss = 0.00971 ----
---- EP [5/5] | BTCH [296/1615] ||| train_loss = 0.01506 ----
---- EP [5/5] | BTCH [297/1615] ||| train_loss = 0.00996 ----
---- EP [5/5] | BTCH [298/1615] ||| train_loss = 0.01194 ----
---- EP [5/5] | BTCH [299/1615] ||| train_loss = 0.01070 ----
---- EP [5/5] | BTCH [300/1615] ||| train_loss = 0.01398 ----
---- EP [5/5] | BTCH [301/1615] ||| train_loss = 0.00733 ----
---- EP [5/5] | BTCH [302/1615] ||| train_loss = 0.01216 ----
---- EP [5/5] | BTCH [303/1615] ||| train_loss = 0.01234 ----
---- EP [5/5] | BTCH [304/1615] ||| train_loss = 0.00692 ----
---- EP [5/5] | BTCH [305/1615] ||| train_loss = 0.01579 ----
---- EP [5/5] | BTCH [306/1615] ||| train_loss = 0.00884 ----
---- EP [5/5] | BTCH [307/1615] ||| train_loss = 0.01235 ----
---- EP [5/5] | BTCH [308/1615] ||| train_loss = 0.01256 ----
---- EP [5/5] | BTCH [309/1615] ||| train_loss = 0.01181 ----
---- EP [5/5] | BTCH [310/1615] ||| train_loss = 0.01123 ----
---- EP [5/5] | BTCH [311/1615] ||| train_loss = 0.00987 ----
---- EP [5/5] | BTCH [312/1615] ||| train_loss = 0.01172 ----
---- EP [5/5] | BTCH [313/1615] ||| train_loss = 0.01232 ----
---- EP [5/5] | BTCH [314/1615] ||| train_loss = 0.00800 ----
---- EP [5/5] | BTCH [315/1615] ||| train_loss = 0.00645 ----
---- EP [5/5] | BTCH [316/1615] ||| train_loss = 0.01234 ----
---- EP [5/5] | BTCH [317/1615] ||| train_loss = 0.01142 ----
---- EP [5/5] | BTCH [318/1615] ||| train_loss = 0.01330 ----
---- EP [5/5] | BTCH [319/1615] ||| train_loss = 0.01150 ----
---- EP [5/5] | BTCH [320/1615] ||| train_loss = 0.01482 ----
---- EP [5/5] | BTCH [321/1615] ||| train_loss = 0.01192 ----
---- EP [5/5] | BTCH [322/1615] ||| train_loss = 0.01197 ----
VAL ||| loss = 0.012206094103770576, psnr = 31.34151268005371, ssim = 0.9147334694862366
---- EP [5/5] | BTCH [323/1615] ||| train_loss = 0.01502 ----
---- EP [5/5] | BTCH [324/1615] ||| train_loss = 0.01373 ----
---- EP [5/5] | BTCH [325/1615] ||| train_loss = 0.01840 ----
---- EP [5/5] | BTCH [326/1615] ||| train_loss = 0.00840 ----
---- EP [5/5] | BTCH [327/1615] ||| train_loss = 0.01566 ----
---- EP [5/5] | BTCH [328/1615] ||| train_loss = 0.00701 ----
---- EP [5/5] | BTCH [329/1615] ||| train_loss = 0.01157 ----
---- EP [5/5] | BTCH [330/1615] ||| train_loss = 0.01320 ----
---- EP [5/5] | BTCH [331/1615] ||| train_loss = 0.00908 ----
---- EP [5/5] | BTCH [332/1615] ||| train_loss = 0.01025 ----
---- EP [5/5] | BTCH [333/1615] ||| train_loss = 0.01150 ----
---- EP [5/5] | BTCH [334/1615] ||| train_loss = 0.01080 ----
---- EP [5/5] | BTCH [335/1615] ||| train_loss = 0.01109 ----
---- EP [5/5] | BTCH [336/1615] ||| train_loss = 0.01264 ----
---- EP [5/5] | BTCH [337/1615] ||| train_loss = 0.00880 ----
---- EP [5/5] | BTCH [338/1615] ||| train_loss = 0.00920 ----
---- EP [5/5] | BTCH [339/1615] ||| train_loss = 0.00794 ----
---- EP [5/5] | BTCH [340/1615] ||| train_loss = 0.01549 ----
---- EP [5/5] | BTCH [341/1615] ||| train_loss = 0.00900 ----
---- EP [5/5] | BTCH [342/1615] ||| train_loss = 0.01464 ----
---- EP [5/5] | BTCH [343/1615] ||| train_loss = 0.00993 ----
---- EP [5/5] | BTCH [344/1615] ||| train_loss = 0.01964 ----
---- EP [5/5] | BTCH [345/1615] ||| train_loss = 0.01042 ----
---- EP [5/5] | BTCH [346/1615] ||| train_loss = 0.01097 ----
---- EP [5/5] | BTCH [347/1615] ||| train_loss = 0.01066 ----
---- EP [5/5] | BTCH [348/1615] ||| train_loss = 0.01381 ----
---- EP [5/5] | BTCH [349/1615] ||| train_loss = 0.01201 ----
---- EP [5/5] | BTCH [350/1615] ||| train_loss = 0.00971 ----
---- EP [5/5] | BTCH [351/1615] ||| train_loss = 0.01225 ----
---- EP [5/5] | BTCH [352/1615] ||| train_loss = 0.01246 ----
---- EP [5/5] | BTCH [353/1615] ||| train_loss = 0.01272 ----
---- EP [5/5] | BTCH [354/1615] ||| train_loss = 0.01128 ----
---- EP [5/5] | BTCH [355/1615] ||| train_loss = 0.01004 ----
---- EP [5/5] | BTCH [356/1615] ||| train_loss = 0.01494 ----
---- EP [5/5] | BTCH [357/1615] ||| train_loss = 0.01353 ----
---- EP [5/5] | BTCH [358/1615] ||| train_loss = 0.01279 ----
---- EP [5/5] | BTCH [359/1615] ||| train_loss = 0.01543 ----
---- EP [5/5] | BTCH [360/1615] ||| train_loss = 0.01571 ----
---- EP [5/5] | BTCH [361/1615] ||| train_loss = 0.01077 ----
---- EP [5/5] | BTCH [362/1615] ||| train_loss = 0.00783 ----
---- EP [5/5] | BTCH [363/1615] ||| train_loss = 0.01256 ----
---- EP [5/5] | BTCH [364/1615] ||| train_loss = 0.00969 ----
---- EP [5/5] | BTCH [365/1615] ||| train_loss = 0.01593 ----
---- EP [5/5] | BTCH [366/1615] ||| train_loss = 0.01173 ----
---- EP [5/5] | BTCH [367/1615] ||| train_loss = 0.01128 ----
---- EP [5/5] | BTCH [368/1615] ||| train_loss = 0.01067 ----
---- EP [5/5] | BTCH [369/1615] ||| train_loss = 0.01292 ----
---- EP [5/5] | BTCH [370/1615] ||| train_loss = 0.01246 ----
---- EP [5/5] | BTCH [371/1615] ||| train_loss = 0.01061 ----
---- EP [5/5] | BTCH [372/1615] ||| train_loss = 0.01561 ----
---- EP [5/5] | BTCH [373/1615] ||| train_loss = 0.01099 ----
---- EP [5/5] | BTCH [374/1615] ||| train_loss = 0.00985 ----
---- EP [5/5] | BTCH [375/1615] ||| train_loss = 0.00981 ----
---- EP [5/5] | BTCH [376/1615] ||| train_loss = 0.01508 ----
---- EP [5/5] | BTCH [377/1615] ||| train_loss = 0.00825 ----
---- EP [5/5] | BTCH [378/1615] ||| train_loss = 0.00910 ----
---- EP [5/5] | BTCH [379/1615] ||| train_loss = 0.01230 ----
---- EP [5/5] | BTCH [380/1615] ||| train_loss = 0.01651 ----
---- EP [5/5] | BTCH [381/1615] ||| train_loss = 0.01053 ----
---- EP [5/5] | BTCH [382/1615] ||| train_loss = 0.00831 ----
---- EP [5/5] | BTCH [383/1615] ||| train_loss = 0.01167 ----
---- EP [5/5] | BTCH [384/1615] ||| train_loss = 0.00827 ----
---- EP [5/5] | BTCH [385/1615] ||| train_loss = 0.01220 ----
---- EP [5/5] | BTCH [386/1615] ||| train_loss = 0.01392 ----
---- EP [5/5] | BTCH [387/1615] ||| train_loss = 0.01410 ----
---- EP [5/5] | BTCH [388/1615] ||| train_loss = 0.01495 ----
---- EP [5/5] | BTCH [389/1615] ||| train_loss = 0.00669 ----
---- EP [5/5] | BTCH [390/1615] ||| train_loss = 0.01694 ----
---- EP [5/5] | BTCH [391/1615] ||| train_loss = 0.00655 ----
---- EP [5/5] | BTCH [392/1615] ||| train_loss = 0.01191 ----
---- EP [5/5] | BTCH [393/1615] ||| train_loss = 0.00902 ----
---- EP [5/5] | BTCH [394/1615] ||| train_loss = 0.01108 ----
---- EP [5/5] | BTCH [395/1615] ||| train_loss = 0.01109 ----
---- EP [5/5] | BTCH [396/1615] ||| train_loss = 0.01037 ----
---- EP [5/5] | BTCH [397/1615] ||| train_loss = 0.01024 ----
---- EP [5/5] | BTCH [398/1615] ||| train_loss = 0.01543 ----
---- EP [5/5] | BTCH [399/1615] ||| train_loss = 0.00899 ----
---- EP [5/5] | BTCH [400/1615] ||| train_loss = 0.01272 ----
---- EP [5/5] | BTCH [401/1615] ||| train_loss = 0.00790 ----
---- EP [5/5] | BTCH [402/1615] ||| train_loss = 0.01148 ----
---- EP [5/5] | BTCH [403/1615] ||| train_loss = 0.01082 ----
---- EP [5/5] | BTCH [404/1615] ||| train_loss = 0.00945 ----
---- EP [5/5] | BTCH [405/1615] ||| train_loss = 0.01094 ----
---- EP [5/5] | BTCH [406/1615] ||| train_loss = 0.00714 ----
---- EP [5/5] | BTCH [407/1615] ||| train_loss = 0.01239 ----
---- EP [5/5] | BTCH [408/1615] ||| train_loss = 0.01218 ----
---- EP [5/5] | BTCH [409/1615] ||| train_loss = 0.01247 ----
---- EP [5/5] | BTCH [410/1615] ||| train_loss = 0.01010 ----
---- EP [5/5] | BTCH [411/1615] ||| train_loss = 0.01120 ----
---- EP [5/5] | BTCH [412/1615] ||| train_loss = 0.01242 ----
---- EP [5/5] | BTCH [413/1615] ||| train_loss = 0.01059 ----
---- EP [5/5] | BTCH [414/1615] ||| train_loss = 0.01419 ----
---- EP [5/5] | BTCH [415/1615] ||| train_loss = 0.00865 ----
---- EP [5/5] | BTCH [416/1615] ||| train_loss = 0.01255 ----
---- EP [5/5] | BTCH [417/1615] ||| train_loss = 0.01030 ----
---- EP [5/5] | BTCH [418/1615] ||| train_loss = 0.01321 ----
---- EP [5/5] | BTCH [419/1615] ||| train_loss = 0.01076 ----
---- EP [5/5] | BTCH [420/1615] ||| train_loss = 0.00758 ----
---- EP [5/5] | BTCH [421/1615] ||| train_loss = 0.01269 ----
---- EP [5/5] | BTCH [422/1615] ||| train_loss = 0.01191 ----
---- EP [5/5] | BTCH [423/1615] ||| train_loss = 0.00947 ----
---- EP [5/5] | BTCH [424/1615] ||| train_loss = 0.00756 ----
---- EP [5/5] | BTCH [425/1615] ||| train_loss = 0.01176 ----
---- EP [5/5] | BTCH [426/1615] ||| train_loss = 0.00827 ----
---- EP [5/5] | BTCH [427/1615] ||| train_loss = 0.01919 ----
---- EP [5/5] | BTCH [428/1615] ||| train_loss = 0.00737 ----
---- EP [5/5] | BTCH [429/1615] ||| train_loss = 0.01306 ----
---- EP [5/5] | BTCH [430/1615] ||| train_loss = 0.00747 ----
---- EP [5/5] | BTCH [431/1615] ||| train_loss = 0.01141 ----
---- EP [5/5] | BTCH [432/1615] ||| train_loss = 0.01210 ----
---- EP [5/5] | BTCH [433/1615] ||| train_loss = 0.01403 ----
---- EP [5/5] | BTCH [434/1615] ||| train_loss = 0.01274 ----
---- EP [5/5] | BTCH [435/1615] ||| train_loss = 0.01120 ----
---- EP [5/5] | BTCH [436/1615] ||| train_loss = 0.01037 ----
---- EP [5/5] | BTCH [437/1615] ||| train_loss = 0.01153 ----
---- EP [5/5] | BTCH [438/1615] ||| train_loss = 0.01080 ----
---- EP [5/5] | BTCH [439/1615] ||| train_loss = 0.01009 ----
---- EP [5/5] | BTCH [440/1615] ||| train_loss = 0.01356 ----
---- EP [5/5] | BTCH [441/1615] ||| train_loss = 0.01466 ----
---- EP [5/5] | BTCH [442/1615] ||| train_loss = 0.01120 ----
---- EP [5/5] | BTCH [443/1615] ||| train_loss = 0.01189 ----
---- EP [5/5] | BTCH [444/1615] ||| train_loss = 0.00922 ----
---- EP [5/5] | BTCH [445/1615] ||| train_loss = 0.01542 ----
---- EP [5/5] | BTCH [446/1615] ||| train_loss = 0.00834 ----
---- EP [5/5] | BTCH [447/1615] ||| train_loss = 0.01116 ----
---- EP [5/5] | BTCH [448/1615] ||| train_loss = 0.01343 ----
---- EP [5/5] | BTCH [449/1615] ||| train_loss = 0.01195 ----
---- EP [5/5] | BTCH [450/1615] ||| train_loss = 0.00799 ----
---- EP [5/5] | BTCH [451/1615] ||| train_loss = 0.01080 ----
---- EP [5/5] | BTCH [452/1615] ||| train_loss = 0.00999 ----
---- EP [5/5] | BTCH [453/1615] ||| train_loss = 0.01115 ----
---- EP [5/5] | BTCH [454/1615] ||| train_loss = 0.01436 ----
---- EP [5/5] | BTCH [455/1615] ||| train_loss = 0.00685 ----
---- EP [5/5] | BTCH [456/1615] ||| train_loss = 0.01342 ----
---- EP [5/5] | BTCH [457/1615] ||| train_loss = 0.01173 ----
---- EP [5/5] | BTCH [458/1615] ||| train_loss = 0.01465 ----
---- EP [5/5] | BTCH [459/1615] ||| train_loss = 0.00814 ----
---- EP [5/5] | BTCH [460/1615] ||| train_loss = 0.00765 ----
---- EP [5/5] | BTCH [461/1615] ||| train_loss = 0.01057 ----
---- EP [5/5] | BTCH [462/1615] ||| train_loss = 0.01445 ----
---- EP [5/5] | BTCH [463/1615] ||| train_loss = 0.01179 ----
---- EP [5/5] | BTCH [464/1615] ||| train_loss = 0.01021 ----
---- EP [5/5] | BTCH [465/1615] ||| train_loss = 0.00645 ----
---- EP [5/5] | BTCH [466/1615] ||| train_loss = 0.01821 ----
---- EP [5/5] | BTCH [467/1615] ||| train_loss = 0.01170 ----
---- EP [5/5] | BTCH [468/1615] ||| train_loss = 0.01271 ----
---- EP [5/5] | BTCH [469/1615] ||| train_loss = 0.00635 ----
---- EP [5/5] | BTCH [470/1615] ||| train_loss = 0.01086 ----
---- EP [5/5] | BTCH [471/1615] ||| train_loss = 0.00983 ----
---- EP [5/5] | BTCH [472/1615] ||| train_loss = 0.01826 ----
---- EP [5/5] | BTCH [473/1615] ||| train_loss = 0.01290 ----
---- EP [5/5] | BTCH [474/1615] ||| train_loss = 0.01070 ----
---- EP [5/5] | BTCH [475/1615] ||| train_loss = 0.01538 ----
---- EP [5/5] | BTCH [476/1615] ||| train_loss = 0.00885 ----
---- EP [5/5] | BTCH [477/1615] ||| train_loss = 0.01053 ----
---- EP [5/5] | BTCH [478/1615] ||| train_loss = 0.01157 ----
---- EP [5/5] | BTCH [479/1615] ||| train_loss = 0.01049 ----
---- EP [5/5] | BTCH [480/1615] ||| train_loss = 0.01119 ----
---- EP [5/5] | BTCH [481/1615] ||| train_loss = 0.01047 ----
---- EP [5/5] | BTCH [482/1615] ||| train_loss = 0.01162 ----
---- EP [5/5] | BTCH [483/1615] ||| train_loss = 0.01020 ----
VAL ||| loss = 0.012261702781936001, psnr = 31.301883697509766, ssim = 0.9142163991928101
---- EP [5/5] | BTCH [484/1615] ||| train_loss = 0.01199 ----
---- EP [5/5] | BTCH [485/1615] ||| train_loss = 0.01247 ----
---- EP [5/5] | BTCH [486/1615] ||| train_loss = 0.01083 ----
---- EP [5/5] | BTCH [487/1615] ||| train_loss = 0.00987 ----
---- EP [5/5] | BTCH [488/1615] ||| train_loss = 0.01071 ----
---- EP [5/5] | BTCH [489/1615] ||| train_loss = 0.00750 ----
---- EP [5/5] | BTCH [490/1615] ||| train_loss = 0.01158 ----
---- EP [5/5] | BTCH [491/1615] ||| train_loss = 0.01498 ----
---- EP [5/5] | BTCH [492/1615] ||| train_loss = 0.00900 ----
---- EP [5/5] | BTCH [493/1615] ||| train_loss = 0.01080 ----
---- EP [5/5] | BTCH [494/1615] ||| train_loss = 0.01358 ----
---- EP [5/5] | BTCH [495/1615] ||| train_loss = 0.00921 ----
---- EP [5/5] | BTCH [496/1615] ||| train_loss = 0.01734 ----
---- EP [5/5] | BTCH [497/1615] ||| train_loss = 0.01289 ----
---- EP [5/5] | BTCH [498/1615] ||| train_loss = 0.01254 ----
---- EP [5/5] | BTCH [499/1615] ||| train_loss = 0.01147 ----
---- EP [5/5] | BTCH [500/1615] ||| train_loss = 0.01054 ----
---- EP [5/5] | BTCH [501/1615] ||| train_loss = 0.00991 ----
---- EP [5/5] | BTCH [502/1615] ||| train_loss = 0.01595 ----
---- EP [5/5] | BTCH [503/1615] ||| train_loss = 0.01497 ----
---- EP [5/5] | BTCH [504/1615] ||| train_loss = 0.00878 ----
---- EP [5/5] | BTCH [505/1615] ||| train_loss = 0.00759 ----
---- EP [5/5] | BTCH [506/1615] ||| train_loss = 0.01638 ----
---- EP [5/5] | BTCH [507/1615] ||| train_loss = 0.01303 ----
---- EP [5/5] | BTCH [508/1615] ||| train_loss = 0.01423 ----
---- EP [5/5] | BTCH [509/1615] ||| train_loss = 0.01106 ----
---- EP [5/5] | BTCH [510/1615] ||| train_loss = 0.01565 ----
---- EP [5/5] | BTCH [511/1615] ||| train_loss = 0.01141 ----
---- EP [5/5] | BTCH [512/1615] ||| train_loss = 0.01019 ----
---- EP [5/5] | BTCH [513/1615] ||| train_loss = 0.01293 ----
---- EP [5/5] | BTCH [514/1615] ||| train_loss = 0.00992 ----
---- EP [5/5] | BTCH [515/1615] ||| train_loss = 0.00791 ----
---- EP [5/5] | BTCH [516/1615] ||| train_loss = 0.00981 ----
---- EP [5/5] | BTCH [517/1615] ||| train_loss = 0.00627 ----
---- EP [5/5] | BTCH [518/1615] ||| train_loss = 0.01122 ----
---- EP [5/5] | BTCH [519/1615] ||| train_loss = 0.01611 ----
---- EP [5/5] | BTCH [520/1615] ||| train_loss = 0.01320 ----
---- EP [5/5] | BTCH [521/1615] ||| train_loss = 0.01206 ----
---- EP [5/5] | BTCH [522/1615] ||| train_loss = 0.01140 ----
---- EP [5/5] | BTCH [523/1615] ||| train_loss = 0.00986 ----
---- EP [5/5] | BTCH [524/1615] ||| train_loss = 0.01035 ----
---- EP [5/5] | BTCH [525/1615] ||| train_loss = 0.00764 ----
---- EP [5/5] | BTCH [526/1615] ||| train_loss = 0.00923 ----
---- EP [5/5] | BTCH [527/1615] ||| train_loss = 0.01547 ----
---- EP [5/5] | BTCH [528/1615] ||| train_loss = 0.00923 ----
---- EP [5/5] | BTCH [529/1615] ||| train_loss = 0.00534 ----
---- EP [5/5] | BTCH [530/1615] ||| train_loss = 0.00921 ----
---- EP [5/5] | BTCH [531/1615] ||| train_loss = 0.01622 ----
---- EP [5/5] | BTCH [532/1615] ||| train_loss = 0.01458 ----
---- EP [5/5] | BTCH [533/1615] ||| train_loss = 0.01165 ----
---- EP [5/5] | BTCH [534/1615] ||| train_loss = 0.01825 ----
---- EP [5/5] | BTCH [535/1615] ||| train_loss = 0.01067 ----
---- EP [5/5] | BTCH [536/1615] ||| train_loss = 0.00639 ----
---- EP [5/5] | BTCH [537/1615] ||| train_loss = 0.01283 ----
---- EP [5/5] | BTCH [538/1615] ||| train_loss = 0.01457 ----
---- EP [5/5] | BTCH [539/1615] ||| train_loss = 0.01423 ----
---- EP [5/5] | BTCH [540/1615] ||| train_loss = 0.01341 ----
---- EP [5/5] | BTCH [541/1615] ||| train_loss = 0.01181 ----
---- EP [5/5] | BTCH [542/1615] ||| train_loss = 0.01055 ----
---- EP [5/5] | BTCH [543/1615] ||| train_loss = 0.00651 ----
---- EP [5/5] | BTCH [544/1615] ||| train_loss = 0.01012 ----
---- EP [5/5] | BTCH [545/1615] ||| train_loss = 0.00810 ----
---- EP [5/5] | BTCH [546/1615] ||| train_loss = 0.01085 ----
---- EP [5/5] | BTCH [547/1615] ||| train_loss = 0.01527 ----
---- EP [5/5] | BTCH [548/1615] ||| train_loss = 0.01284 ----
---- EP [5/5] | BTCH [549/1615] ||| train_loss = 0.01176 ----
---- EP [5/5] | BTCH [550/1615] ||| train_loss = 0.01057 ----
---- EP [5/5] | BTCH [551/1615] ||| train_loss = 0.01468 ----
